epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,5101.8,0.89655,1.30314,0.6636,0.9555,0.93494,0.9075,0.94155,0.78205,0.93236,0.905,0.93441,0.70897,0.87047,1.28241,0.62264,0.9739,0.003169,0.003169,0.003169
71,5174.45,0.87756,1.26939,0.63584,0.93835,0.92497,0.9125,0.94013,0.78193,0.91112,0.9,0.93121,0.6861,0.87323,1.25317,0.60101,0.97815,0.00307,0.00307,0.00307
72,5247.22,0.8762,1.27578,0.64523,0.94053,0.91561,0.92222,0.94359,0.79562,0.91065,0.91722,0.94041,0.70618,0.82278,1.2245,0.61787,0.95228,0.002971,0.002971,0.002971
73,5319.82,0.89132,1.28818,0.66046,0.95058,0.9307,0.915,0.94088,0.78972,0.92177,0.905,0.93393,0.69712,0.84257,1.29445,0.61655,0.96412,0.002872,0.002872,0.002872
74,5392.61,0.87628,1.27341,0.62216,0.93627,0.92179,0.92,0.94427,0.78026,0.90927,0.9075,0.92935,0.68508,0.84392,1.29756,0.60299,0.96762,0.002773,0.002773,0.002773
75,5464.55,0.84962,1.21661,0.63161,0.93351,0.92202,0.915,0.94358,0.79542,0.90943,0.9025,0.93202,0.68585,0.8087,1.2797,0.62753,0.94353,0.002674,0.002674,0.002674
76,5536.74,0.85872,1.26688,0.63163,0.92198,0.93802,0.8975,0.9468,0.79495,0.93018,0.89,0.93956,0.69889,0.85528,1.3001,0.59261,0.98273,0.002575,0.002575,0.002575
77,5608.45,0.86258,1.27866,0.63938,0.93968,0.92498,0.915,0.94265,0.78609,0.91487,0.905,0.93522,0.70049,0.85085,1.3123,0.58948,0.98117,0.002476,0.002476,0.002476
78,5680.86,0.87727,1.28863,0.65004,0.94309,0.93711,0.9,0.9412,0.79524,0.92632,0.89,0.93488,0.69076,0.78598,1.19704,0.6474,0.93899,0.002377,0.002377,0.002377
79,5753.28,0.84581,1.25504,0.61326,0.93441,0.9247,0.92096,0.94275,0.79303,0.91608,0.9225,0.93887,0.69184,0.83711,1.33523,0.58718,0.98022,0.002278,0.002278,0.002278
80,5826.69,0.85265,1.23646,0.62392,0.9364,0.9252,0.9325,0.94404,0.79321,0.91521,0.9225,0.93609,0.71498,0.81987,1.30643,0.60018,0.95318,0.002179,0.002179,0.002179
81,5899.48,0.85292,1.31716,0.61192,0.94152,0.94167,0.9125,0.94241,0.79199,0.93909,0.91,0.93957,0.7129,0.76166,1.14588,0.63293,0.91867,0.00208,0.00208,0.00208
82,5973.18,0.81621,1.21219,0.58844,0.92463,0.92357,0.9175,0.94424,0.7954,0.91425,0.9125,0.93947,0.69801,0.77427,1.19248,0.63882,0.93275,0.001981,0.001981,0.001981
