epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,6615.66,0.92211,1.23387,0.67434,0.97097,0.82519,0.82731,0.88291,0.63188,0.83033,0.83246,0.88579,0.54988,0.97002,1.5739,0.8023,0.99701,0.00604,0.00604,0.00604
62,6726.56,0.92318,1.28127,0.68723,0.95014,0.8435,0.75015,0.83827,0.58685,0.86158,0.73797,0.83327,0.51492,1.03621,1.7629,0.87689,1.00318,0.005974,0.005974,0.005974
63,6813.95,0.92038,1.23575,0.6934,0.95513,0.87804,0.77933,0.8691,0.63118,0.87804,0.77933,0.87349,0.54557,0.93466,1.60362,0.78806,0.96473,0.005908,0.005908,0.005908
64,6922.42,0.88697,1.20977,0.65089,0.94779,0.93216,0.78351,0.89837,0.65022,0.93216,0.78351,0.89335,0.56462,0.97425,1.5559,0.73807,0.97462,0.005842,0.005842,0.005842
65,7024.03,0.92781,1.26145,0.71138,0.955,0.82698,0.82474,0.87608,0.61633,0.8326,0.8299,0.87959,0.55028,1.00428,1.57563,0.79474,1.00447,0.005776,0.005776,0.005776
66,7111.5,0.91758,1.19344,0.67639,0.95652,0.89404,0.78283,0.87486,0.60446,0.88581,0.78866,0.8774,0.53809,0.99666,1.57915,0.77942,1.01857,0.00571,0.00571,0.00571
67,7224.41,0.90446,1.20212,0.65841,0.94978,0.82362,0.86655,0.89849,0.62738,0.82606,0.86598,0.89473,0.56832,0.98445,1.58255,0.75555,0.99528,0.005644,0.005644,0.005644
68,7311.86,0.89162,1.19971,0.63341,0.94853,0.89898,0.80412,0.88753,0.628,0.89898,0.80412,0.88847,0.55751,0.99273,1.62271,0.76151,1.0033,0.005578,0.005578,0.005578
69,7399.37,0.91414,1.31064,0.67747,0.95452,0.83805,0.81959,0.88166,0.64062,0.82033,0.84727,0.8842,0.56458,0.9698,1.58388,0.75263,0.9855,0.005512,0.005512,0.005512
70,7487.11,0.88299,1.25359,0.62199,0.9376,0.88142,0.84291,0.89289,0.643,0.87821,0.84536,0.89295,0.5456,0.97579,1.64469,0.72223,0.9991,0.005446,0.005446,0.005446
71,7574.57,0.88481,1.24379,0.6433,0.95042,0.89549,0.84021,0.91591,0.66082,0.89549,0.84021,0.91274,0.59233,0.98952,1.52121,0.68742,0.98936,0.00538,0.00538,0.00538
72,7663.06,0.85219,1.17838,0.63231,0.93829,0.88554,0.83748,0.89897,0.66038,0.88918,0.82474,0.90336,0.59046,0.97455,1.54128,0.72757,0.97683,0.005314,0.005314,0.005314
73,7751.51,0.88681,1.18659,0.64935,0.94907,0.83189,0.86725,0.89686,0.67239,0.83189,0.86725,0.897,0.56979,0.9437,1.57482,0.66854,0.99325,0.005248,0.005248,0.005248
74,7839.04,0.85725,1.15675,0.61307,0.93659,0.86654,0.80412,0.88806,0.64271,0.87904,0.77835,0.8795,0.56267,0.97537,1.63342,0.7407,1.01565,0.005182,0.005182,0.005182
75,8010.88,0.84227,1.14796,0.58641,0.93542,0.90435,0.8299,0.90229,0.65405,0.90435,0.8299,0.89985,0.58231,0.98604,1.57335,0.71518,1.01035,0.005116,0.005116,0.005116
76,8098.38,0.8416,1.13881,0.61009,0.93264,0.87937,0.83505,0.88949,0.65441,0.87937,0.83505,0.88767,0.56935,0.99496,1.54303,0.73256,1.0225,0.00505,0.00505,0.00505
77,8185.9,0.8669,1.1935,0.6112,0.93835,0.88767,0.80928,0.89346,0.6496,0.89333,0.81443,0.89125,0.57511,1.01811,1.56197,0.69656,1.01913,0.004984,0.004984,0.004984
78,8298.57,0.84837,1.15353,0.60115,0.92836,0.9109,0.84319,0.91415,0.6613,0.90548,0.83951,0.90785,0.55789,0.98805,1.55255,0.68608,1.01759,0.004918,0.004918,0.004918
79,8469.15,0.81465,1.15783,0.61639,0.93265,0.8984,0.84021,0.89517,0.65383,0.88737,0.8299,0.88368,0.54725,0.99569,1.69578,0.70228,1.03468,0.004852,0.004852,0.004852
80,8618.55,0.87164,1.18455,0.64031,0.9401,0.86151,0.8299,0.88149,0.64363,0.85037,0.81959,0.8732,0.56017,0.98157,1.5835,0.75082,1.00653,0.004786,0.004786,0.004786
81,8787.38,0.85799,1.15199,0.6083,0.93745,0.88274,0.84536,0.88746,0.63859,0.87736,0.84021,0.88196,0.56699,0.94988,1.59958,0.72062,0.99239,0.00472,0.00472,0.00472
82,8890.14,0.8239,1.13822,0.57726,0.93041,0.88266,0.853,0.90713,0.66344,0.87205,0.84314,0.89604,0.5679,0.96082,1.5624,0.69138,0.99526,0.004654,0.004654,0.004654
83,9001.08,0.80923,1.08765,0.57298,0.90878,0.8938,0.8299,0.88108,0.64444,0.88825,0.82474,0.88229,0.56468,1.01661,1.68186,0.75163,1.03258,0.004588,0.004588,0.004588
84,9088.46,0.82508,1.12305,0.5845,0.92071,0.85436,0.84669,0.89055,0.65604,0.85954,0.85168,0.89479,0.57021,0.97968,1.57932,0.7168,1.01235,0.004522,0.004522,0.004522
85,9175.72,0.8282,1.15785,0.62208,0.9315,0.87714,0.85052,0.90112,0.65205,0.87167,0.84028,0.90094,0.57039,1.00762,1.62356,0.70462,1.01989,0.004456,0.004456,0.004456
86,9297.97,0.80593,1.07647,0.58715,0.92083,0.87156,0.83948,0.88737,0.64074,0.86575,0.83107,0.88567,0.53947,0.9979,1.58553,0.70237,1.01182,0.00439,0.00439,0.00439
87,9470.15,0.81134,1.10685,0.55667,0.91655,0.89961,0.8315,0.89125,0.65195,0.91478,0.81959,0.88368,0.554,0.98042,1.51021,0.71949,0.99415,0.004324,0.004324,0.004324
88,9689.34,0.81211,1.06026,0.56151,0.9162,0.89298,0.86021,0.89522,0.65593,0.89298,0.86021,0.89369,0.57355,0.98032,1.59623,0.70383,0.98942,0.004258,0.004258,0.004258
89,9776.4,0.77381,1.06002,0.56027,0.90014,0.88238,0.8507,0.89362,0.65526,0.88164,0.84468,0.88813,0.56533,0.9562,1.66201,0.72187,0.97779,0.004192,0.004192,0.004192
90,9863.91,0.79699,1.09737,0.5621,0.92766,0.87249,0.84652,0.9007,0.66613,0.86725,0.84185,0.89144,0.56731,0.95939,1.67068,0.70563,0.98522,0.004126,0.004126,0.004126
91,9976.56,0.78843,1.12448,0.5575,0.91294,0.89001,0.85052,0.90172,0.6431,0.88395,0.85567,0.90225,0.56309,1.00158,1.68666,0.69128,0.99534,0.00406,0.00406,0.00406
92,10129.1,0.82014,1.11117,0.56388,0.92424,0.88025,0.87145,0.89909,0.64367,0.90505,0.83524,0.88364,0.56023,0.96051,1.72518,0.68431,0.98594,0.003994,0.003994,0.003994
93,10269.9,0.79576,1.01151,0.54226,0.91183,0.92099,0.84123,0.91064,0.67884,0.92099,0.84123,0.90389,0.58015,0.95052,1.70176,0.65002,0.99506,0.003928,0.003928,0.003928
94,10422.3,0.7857,1.08014,0.55038,0.90813,0.87781,0.85567,0.9004,0.65146,0.87782,0.84536,0.8943,0.5746,0.98408,1.61185,0.70647,1.03049,0.003862,0.003862,0.003862
95,10554.9,0.75458,1.00305,0.50885,0.90427,0.90086,0.88144,0.92405,0.68233,0.90086,0.88144,0.92267,0.57827,0.954,1.64682,0.64853,1.01173,0.003796,0.003796,0.003796
96,10684.9,0.78367,1.09677,0.56787,0.90218,0.88371,0.86176,0.91243,0.6738,0.87842,0.85661,0.89886,0.56978,0.93709,1.6249,0.68051,0.99612,0.00373,0.00373,0.00373
97,10772.7,0.77903,1.08793,0.53028,0.91236,0.89365,0.86629,0.91414,0.67437,0.88304,0.8562,0.90526,0.57192,0.9535,1.6518,0.69135,0.98588,0.003664,0.003664,0.003664
98,10860.8,0.77805,1.04099,0.5401,0.90781,0.88205,0.89175,0.91693,0.67891,0.87696,0.8866,0.91555,0.59036,0.95764,1.62752,0.65958,0.98761,0.003598,0.003598,0.003598
99,10963.6,0.74752,0.9947,0.52641,0.89383,0.87865,0.88144,0.90793,0.67182,0.87865,0.88144,0.90807,0.57187,0.96448,1.64297,0.66239,0.99791,0.003532,0.003532,0.003532
100,11064.5,0.76733,1.01859,0.52846,0.90628,0.90755,0.87629,0.91901,0.68131,0.89833,0.8654,0.90647,0.58563,0.95848,1.67639,0.64011,1.0059,0.003466,0.003466,0.003466
101,11202.5,0.73168,1.00227,0.49812,0.89365,0.92862,0.8866,0.92206,0.68526,0.91782,0.87629,0.91174,0.58584,0.95365,1.67594,0.65291,0.99459,0.0034,0.0034,0.0034
102,11308.2,0.7413,0.9896,0.49804,0.88981,0.90972,0.88303,0.92442,0.69232,0.89986,0.88009,0.91461,0.57288,0.91515,1.73833,0.62689,0.9787,0.003334,0.003334,0.003334
103,11425.3,0.75201,1.02417,0.53044,0.89465,0.9257,0.83485,0.91313,0.67483,0.9257,0.83485,0.90805,0.56735,0.95843,1.63554,0.66209,1.00072,0.003268,0.003268,0.003268
104,11545.2,0.73698,1.02586,0.49411,0.8965,0.90807,0.90206,0.93093,0.69728,0.90289,0.89691,0.928,0.59254,0.94182,1.6167,0.60322,0.99341,0.003202,0.003202,0.003202
105,11633.8,0.72941,1.00756,0.48915,0.88202,0.87875,0.91237,0.94189,0.71013,0.87875,0.91237,0.94174,0.59543,0.93518,1.67626,0.59481,0.98394,0.003136,0.003136,0.003136
106,11722.2,0.70769,0.98146,0.48524,0.88574,0.87668,0.90722,0.93366,0.69895,0.8794,0.90212,0.93039,0.58906,0.92092,1.64989,0.60799,0.95909,0.00307,0.00307,0.00307
107,11823.5,0.76452,1.03152,0.53584,0.90653,0.90439,0.87768,0.92647,0.68522,0.90439,0.87768,0.92647,0.58773,0.92036,1.65976,0.60837,0.95913,0.003004,0.003004,0.003004
108,11917.7,0.71276,0.92419,0.48406,0.87844,0.89659,0.89385,0.92737,0.69307,0.89142,0.88869,0.92305,0.59505,0.91825,1.73604,0.60747,0.95956,0.002938,0.002938,0.002938
109,12059.2,0.72251,0.99652,0.49573,0.88632,0.91335,0.87113,0.92616,0.69773,0.91335,0.87113,0.92694,0.58921,0.91785,1.75223,0.58418,0.96801,0.002872,0.002872,0.002872
110,12173.9,0.73544,0.96947,0.48787,0.88843,0.90845,0.86082,0.91835,0.69844,0.9124,0.85903,0.91466,0.59166,0.93086,1.71051,0.61177,0.97565,0.002806,0.002806,0.002806
111,12297.2,0.73478,1.00841,0.49791,0.88519,0.89111,0.87629,0.92015,0.68776,0.89111,0.87629,0.92015,0.59973,0.93855,1.73443,0.64897,0.97546,0.00274,0.00274,0.00274
112,12400.7,0.71711,0.9686,0.47606,0.89097,0.88958,0.89175,0.91832,0.68346,0.88444,0.8866,0.91418,0.58724,0.95432,1.70688,0.63074,0.98258,0.002674,0.002674,0.002674
113,12499.9,0.70889,0.95563,0.48345,0.88869,0.89661,0.83505,0.90567,0.67754,0.91519,0.83433,0.90655,0.58573,0.95649,1.67713,0.67189,0.99194,0.002608,0.002608,0.002608
114,12587.8,0.6938,0.93054,0.45365,0.88353,0.91613,0.84021,0.91636,0.68708,0.9105,0.83505,0.91344,0.5898,0.93093,1.73738,0.64237,0.97767,0.002542,0.002542,0.002542
115,12675.7,0.67978,0.91166,0.44949,0.87914,0.92462,0.81959,0.89692,0.67134,0.91881,0.81443,0.89127,0.57608,0.92374,1.74984,0.65894,0.97979,0.002476,0.002476,0.002476
116,12763.1,0.6858,0.91232,0.47958,0.89046,0.9046,0.85052,0.90847,0.68082,0.9046,0.85052,0.91034,0.59275,0.93253,1.74823,0.63711,1.00065,0.00241,0.00241,0.00241
117,12856.7,0.68025,0.91149,0.43555,0.89031,0.94232,0.8299,0.90186,0.68451,0.94232,0.8299,0.90407,0.57283,0.92374,1.73947,0.64196,0.99677,0.002344,0.002344,0.002344
118,12983.2,0.67503,0.95233,0.45567,0.88083,0.8591,0.88001,0.90485,0.68082,0.8591,0.88001,0.90592,0.58149,0.94019,1.75181,0.63805,0.99977,0.002278,0.002278,0.002278
119,13092.1,0.71919,0.96474,0.46985,0.89671,0.89611,0.90722,0.92314,0.70582,0.89102,0.90206,0.92258,0.60658,0.93323,1.72205,0.61463,0.98411,0.002212,0.002212,0.002212
120,13180,0.70453,0.95391,0.47133,0.89442,0.90872,0.87241,0.92563,0.70294,0.90827,0.86771,0.92554,0.59885,0.91869,1.74187,0.62057,0.96935,0.002146,0.002146,0.002146
121,13266.9,0.68251,0.91719,0.45298,0.88618,0.91706,0.85489,0.91837,0.68711,0.90047,0.83943,0.9048,0.58183,0.95778,1.68953,0.64421,0.97325,0.00208,0.00208,0.00208
122,13354.8,0.67677,0.95815,0.45921,0.88416,0.8798,0.86775,0.91848,0.69749,0.93871,0.80412,0.91805,0.59407,0.93132,1.74322,0.60487,0.97005,0.002014,0.002014,0.002014
123,13454,0.66334,0.93929,0.45281,0.88476,0.89649,0.87113,0.92336,0.70507,0.89649,0.87113,0.92695,0.60281,0.91152,1.75921,0.60472,0.96876,0.001948,0.001948,0.001948
124,13557.1,0.66327,0.88749,0.4413,0.88062,0.92142,0.86082,0.92437,0.69944,0.92142,0.86082,0.92463,0.5894,0.91192,1.78489,0.58419,0.97006,0.001882,0.001882,0.001882
